CNPJ,RazaoSocial,Ano,Trimestre,ValorDespesas
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,2025,2,2046482542.00
26629238000174,UNIMED ANÁPOLIS COOPERATIVA DE TRABALHO MÉDICO.,2025,2,7010920092.00
31432792000105,UNIMED DO EST. DO RJ FEDERAÇÃO EST. DAS COOPERATIVAS MÉDICAS,2025,2,230941805040.00
30417661000188,UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO,2025,2,5317287351.00
78339439000130,UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS,2025,2,31290788781.00
03315918000118,UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO,2025,2,41619585423.00
25064148000110,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,2025,2,2294123361.00
52657079000121,UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO,2025,2,349755160.00
87306361000149,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2025,2,6577053229.00
69612158000119,UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO,2025,2,674547191.00
73162760000179,UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO,2025,2,1968739654.00
02597394000132,UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO,2025,2,10562948150.00
60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,2025,2,34231285264.00
00840048000108,UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO,2025,2,2138073720.00
02172353000102,CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE,2025,2,3579901216.00
44595858000111,UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS,2025,2,644708617.00
00571628000147,DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.,2025,2,168572964.00
66343534000129,UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO,2025,2,2153422893.00
17505793000101,ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL,2025,2,9373982870.00
22263081000155,HOSPITAL CESAR LEITE,2025,2,587478112.00
68204486000113,UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO,2025,2,1462025666.00
82956996000178,FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS,2025,2,11234954255.00
82353079000107,PARANA ASSISTENCIA MEDICA LTDA,2025,2,3550142581.00
62465117000106,FUNDAÇÃO CESP,2025,2,79077137642.00
41905498000119,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,2025,2,1693766030.00
00660903000107,FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG,2025,2,9262769339.00
15215452000168,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB,2025,2,1090737962.00
64327059000171,UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,2,2067606231.00
44803922000102,UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS,2025,2,31262220422.00
44863959000126,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,2025,2,22578881434.00
41781949000153,UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS,2025,2,5267224529.00
41511429000120,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO,2025,2,1395228615.00
42465310000121,TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL,2025,2,352565857.00
73395469000140,CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE,2025,2,6770770187.00
66343559000122,UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO,2025,2,6891051672.00
93507895000136,POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA,2025,2,25632688.00
65442162000125,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA,2025,2,316287222.00
85177194000158,COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA,2025,2,2817590579.00
05868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,2025,2,130114616682.00
42160192000143,FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL,2025,2,16043525134.00
62635990000191,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,2025,2,16582478174.00
71499792000139,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,2,1828045016.00
26291484000169,UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO,2025,2,2654405263.00
85246916000189,COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO,2025,2,2172006247.00
83506030000100,BENEFICENCIA CAMILIANA DO SUL,2025,2,12355474857.00
74521188000150,UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO,2025,2,5429170102.00
02888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.,2025,2,4815470395.00
35642768000143,UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO,2025,2,6853872264.00
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,2025,2,27749625199.00
00636975000100,SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA,2025,2,2706191649.00
87607149000111,UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2025,2,8170319980.00
51473692000126,IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA,2025,2,4166082124.00
87497368000195,UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,2025,2,13399214082.00
35908607000159,CAMIM OPERADORA DE PLANO DE SAÚDE LTDA,2025,2,229898616.00
43643139000166,UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS,2025,2,61511499579.00
37275625000176,UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO,2025,2,10564168551.00
69289171000189,ATÍVIA SERVIÇOS DE SAÚDE S/A,2025,2,1670782022.00
32440968000125,UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO,2025,2,20413986428.00
00668790000188,CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE,2025,2,2432853878.00
01647867000104,UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS,2025,2,45725833.00
81076069000109,UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO,2025,2,4948180938.00
39210844000100,UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO,2025,2,4279286759.00
08680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,2025,2,50196416819.00
00368318000120,UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,2,2799290713.00
24243925000121,UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA,2025,2,974183030.00
82602327000106,UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO,2025,2,29291718465.00
72127210000156,IRMANDADE DA SANTA CASA DE MISERICÓRDIA E MATERNIDADE DONA ZILDA SALVAGNI,2025,2,1511843104.00
29640612000120,CONFERÊNCIA SÃO JOSÉ DO AVAÍ,2025,2,2180580689.00
10395358000114,UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA.,2025,2,15744149718.00
25335803000128,ASSOCIAÇÃO BENEFICENTE CATÓLICA,2025,2,524614823.00
78044815000160,UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO,2025,2,5763707428.00
23802218000165,UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO,2025,2,4600749225.00
02156150000114,DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.,2025,2,252452730.00
00012698000165,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2025,2,826509569.00
69087922000184,UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,2025,2,2991672479.00
03658432000182,GEAP AUTOGESTÃO EM SAÚDE,2025,2,194064355596.00
40853020000120,UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO,2025,2,18708142615.00
27626696000112,UNIMED CABO FRIO COOPERATIVA TRABALHO MÉDICO LTDA.,2025,2,3268116062.00
25329079000120,UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO,2025,2,4437706028.00
26150979000178,FUNDAÇÃO FILANTRÓPICA E BENEFICENTE DE SAÚDE ARNALDO GAVAZZA FILHO,2025,2,1926322475.00
28806545000109,UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MÉDICO,2025,2,8842377711.00
57214900000159,UNIMED ALTA MOGIANA COOPERATIVA DE TRABALHO MÉDICO,2025,2,3494590146.00
71064539000152,UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO,2025,2,1315400113.00
09237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,2025,2,175147182.00
68682715000105,PLAMER PLANO MEDICO RESENDE LTDA,2025,2,1586830901.00
97388490000187,UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO,2025,2,6827057606.00
42182170000184,CAIXA DE ASSISTÊNCIA À SAÚDE - CABERJ,2025,2,12275285564.00
30036685000197,CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP,2025,2,15200533933.00
69259356000140,S.P.A SAUDE- SISTEMA DE PROMOÇÃO ASSISTENCIAL,2025,2,10037477252.00
40960189000189,UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO,2025,2,236826.00
01193663000132,UNIMED DE CATALÃO COOPERATIVA DE TRABALHO MÉDICO,2025,2,3994094314.00
67417519000140,UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,2025,2,4047572697.00
34063123000193,UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO,2025,2,481149675.00
66854779000110,ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA,2025,2,4461975013.00
20946877000187,AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA,2025,2,1668396844.00
87827689000100,UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA,2025,2,50586944203.00
29309127000179,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,2025,2,1064886837328.00
50739135000141,SOBAM CENTRO MÉDICO HOSPITALAR S.A.,2025,2,18988585637.00
78613841000161,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,2025,2,9654461120.00
15214919000155,PROMÉDICA - PROTEÇÃO MEDICA A EMPRESAS S.A.,2025,2,14640034974.00
05455431000166,CASA DE SAÚDE NOSSA SENHORA DE FÁTIMA  LTDA.,2025,2,58223000.00
66453168000160,UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO,2025,2,1354902471.00
59847780000152,AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA,2025,2,12517801308.00
66916305000156,UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,2025,2,1155802193.00
83937631000169,CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC,2025,2,5144836184.00
71186886000158,UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,2,869142137.00
12442737000143,UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO,2025,2,50911208470.00
01559455000104,UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS,2025,2,4940609822.00
00552181000169,UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO,2025,2,2147293656.00
92316124000107,UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2025,2,1307307198.00
00453863000114,MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA.,2025,2,7579155963.00
82996703000186,UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA,2025,2,15328580470.00
55189930000127,IRMANDADE DE MISERICORDIA DE PORTO FERREIRA,2025,2,2344620077.00
00580481000151,FUNDACAO CAPITAL PREVIDENCIA E SAUDE - CAPITAL PREV,2025,2,1328100305.00
72783970000111,UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO,2025,2,4954774635.00
26189530000113,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,2,5503612447.00
72957814000120,SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA,2025,2,2264804906.00
29290152000158,UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT.,2025,2,5732319709.00
09306242000182,ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP,2025,2,2356461554.00
68709211000131,UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO,2025,2,5792664975.00
31787625000179,FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST,2025,2,4832263761.00
02903477000102,ASSOCIAÇÃO SAÚDE CONCEIÇÃO,2025,2,1049033487.00
02064028000118,UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA,2025,2,138444807.00
34269803000168,REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,2025,2,15556061011.00
60633369000163,UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO,2025,2,11137911409.00
25910449000118,UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,2,4019040836.00
60214517000105,UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO,2025,2,32344556597.00
39419809000198,PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE,2025,2,22707534285.00
74466137000172,UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO,2025,2,12249579865.00
01672007000112,SISTEMA PREVSAUDE DENTAL LTDA,2025,2,62826289.00
15395999000192,UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,2,8610700422.00
52852100000140,IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO,2025,2,2819958817.00
89761670000134,ASSOCIAÇAO UNISAUDE MARAU,2025,2,694828168.00
23278898000160,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS,2025,2,2642199661.00
48721401000167,UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO,2025,2,4120671004.00
58702853000155,UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA,2025,2,350776751.00
82624776000147,UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO,2025,2,34952157898.00
37652765000116,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,2,815655049.00
45100138000109,UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO,2025,2,62553366540.00
00111826000128,UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,2,6763381538.00
23725062000166,UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA,2025,2,1090982791.00
29135795000127,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,2025,2,20107743291.00
65276354000109,UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO,2025,2,3869358493.00
92128610000193,"UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.",2025,2,3161654457.00
08380701000105,UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO,2025,2,55748395485.00
31466949000105,SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A,2025,2,71122541391.00
02041808000142,ADVANCE PLANOS DE SAÚDE LTDA,2025,2,1417625007.00
46124624000111,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,2025,2,155173663516.00
14799035000147,ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA,2025,2,5360841799.00
13086566000120,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE,2025,2,1165978873.00
00172586000171,UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA,2025,2,196141296.00
66872888000160,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO,2025,2,16984492123.00
08315806000180,UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO,2025,2,751552679.00
79115762000193,IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ,2025,2,6602329968.00
81710543000102,UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO,2025,2,4469259474.00
21490586000190,COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE,2025,2,14536462805.00
05657234000120,UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA,2025,2,13831480425.00
00946953000147,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,2025,2,3389957329.00
86483542000188,UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA,2025,2,825862249.00
13360276000122,UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO,2025,2,27196479682.00
84313741000112,UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA,2025,2,9651097356.00
90747908000156,SULMED - ASSISTÊNCIA MÉDICA LTDA,2025,2,3816848363.00
77375897000162,FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL,2025,2,8583441455.00
35436658000125,DENTAL CENTER LTDA,2025,2,226706513.00
02812468000106,UNIMED NACIONAL - COOPERATIVA CENTRAL,2025,2,330473749972.00
19878404000100,FUNDAÇÃO SÃO FRANCISCO XAVIER,2025,2,32564056485.00
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,2025,2,266547697.00
80653975000158,UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,2025,2,3592390851.00
76882612000117,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,2025,2,37222121379.00
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,2025,2,21605036504.00
00763923000103,UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO,2025,2,6711006.00
90619818000180,HOSPITAL DE PRONTOCLINICA LTDA.,2025,2,848065699.00
02403281000159,SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA,2025,2,37241199492.00
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO,2025,2,65511221756.00
01659087000176,UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA,2025,2,1574174431.00
02192677000102,UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO,2025,2,648380497.00
02338268000163,UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS,2025,2,909284892.00
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,2025,2,2235020715.00
03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO,2025,2,1760297606.00
87547444000120,ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI,2025,2,11772126891.00
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,2025,2,5835404320.00
21575709000195,SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA,2025,2,8123785097.00
29780384000194,HSMED SAUDE LTDA,2025,2,189262001.00
00531736000196,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,2025,2,208370383.00
45572583000163,GARANTIA DE SAÚDE LTDA,2025,2,4406538133.00
13100755000100,ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA,2025,2,1409680582.00
24294787000100,UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO,2025,2,630732320.00
75222224000147,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO,2025,2,49720263614.00
28502128000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES,2025,2,3829959510.00
37496767000163,UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA,2025,2,94927776.00
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,2025,2,3718123716.00
33721226000130,SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA,2025,2,3010158529.00
88732318000108,UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.,2025,2,2687902433.00
01012474000116,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,2025,2,713524265.00
28630531000187,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2025,2,46836088191.00
00342481000113,UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO,2025,2,1420670335.00
16513178000176,UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO,2025,2,274174121349.00
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,2025,2,196268165.00
33601568000117,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME,2025,2,233692603.00
96509690000188,SÃO LUCAS SAÚDE S/A,2025,2,9749611341.00
28714533000154,UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO,2025,2,18522596660.00
26185199000163,UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA,2025,2,1009227761.00
17845504000105,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,2025,2,7172728113.00
02018620000183,UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO,2025,2,659909816.00
62511019000150,ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS,2025,2,15529997296.00
11214624000128,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,2025,2,70702333262.00
44945962000199,SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS,2025,2,189283768.00
59849182000112,SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA,2025,2,3271881269.00
08237810000178,UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE,2025,2,962169440.00
66477217000103,UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO,2025,2,3269447326.00
65422339000121,UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO,2025,2,11012651771.00
21839519000138,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,2,6121465124.00
65732836000126,UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO,2025,2,2896801992.00
52204526000197,UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA,2025,2,959011559.00
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO,2025,2,5795121598.00
58837188000107,UNIMED SALTO/ITU - COOPERATIVA MÉDICA,2025,2,13788624262.00
33719485000127,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL,2025,2,381648452191.00
00628107000189,FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA,2025,2,68812838332.00
01569902000106,UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO,2025,2,3277414199.00
71925531000133,UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO,2025,2,2501081855.00
00697509000135,UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO,2025,2,10349048228.00
69015113000167,UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA,2025,2,441604912.00
56384183000140,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO,2025,2,5659662001.00
26368613000170,UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,2,1815483265.00
59527440000144,UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA,2025,2,292744254.00
01052203000194,CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO,2025,2,542169853.00
54012406000113,UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO,2025,2,13223819142.00
95642179000197,HUMANA SAÚDE LTDA.,2025,2,18909681099.00
01554266000149,UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO,2025,2,4598434987.00
42889436000123,UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO,2025,2,2327536799.00
45399961000159,UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO,2025,2,55410703302.00
62550256000120,NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.,2025,2,46534709921.00
00338763000147,PLENA SAÚDE S.A.,2025,2,11241490116.00
01387625000110,DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.,2025,2,16271629401.00
77781706000162,UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO,2025,2,16543595261.00
02668512000156,H.B. SAÚDE S/A.,2025,2,15242049444.00
01143922000110,UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO,2025,2,1027933642.00
16415598000110,UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA,2025,2,11877038736.00
51304798000104,UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA,2025,2,4187647329.00
89640452000141,UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2025,2,1656779855.00
00950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,2025,2,6080895635.00
82239476000144,UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA,2025,2,229064432.00
45232246000127,UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO,2025,2,39654727193.00
02896924000143,POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA,2025,2,1726653755.00
45118429000116,UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO,2025,2,5977958798.00
