CNPJ,RazaoSocial,Ano,Trimestre,ValorDespesas,RegistroANS,Modalidade,UF
31466949000105,SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A,2025,3,116534193358.00,335614,Medicina de Grupo,ES
02041808000142,ADVANCE PLANOS DE SAÚDE LTDA,2025,3,2182351638.00,335657,Medicina de Grupo,SP
46124624000111,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,2025,3,239284830457.00,335690,Cooperativa Médica,SP
14799035000147,ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA,2025,3,8344267551.00,335754,Autogestão,BA
13086566000120,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE,2025,3,1804168671.00,335789,Autogestão,SE
00172586000171,UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA,2025,3,314156589.00,336017,Cooperativa odontológica,SP
66872888000160,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO,2025,3,26270364720.00,336106,Cooperativa Médica,SP
08315806000180,UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO,2025,3,1243632355.00,336467,Cooperativa Médica,PB
79115762000193,IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ,2025,3,10410231886.00,336831,Filantropia,PR
81710543000102,UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO,2025,3,7154325631.00,336858,Cooperativa Médica,PR
21490586000190,COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE,2025,3,22208448645.00,337188,Cooperativa Médica,MG
05657234000120,UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA,2025,3,21708182622.00,337374,Cooperativa Médica,RO
00946953000147,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,2025,3,5190611739.00,337498,Cooperativa Médica,RJ
86483542000188,UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA,2025,3,1293905423.00,337561,Cooperativa Médica,MG
13360276000122,UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO,2025,3,41023420381.00,337668,Cooperativa Médica,SE
84313741000112,UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA,2025,3,14674314055.00,337871,Cooperativa Médica,AC
90747908000156,SULMED - ASSISTÊNCIA MÉDICA LTDA,2025,3,5793790912.00,338346,Medicina de Grupo,RS
77375897000162,FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL,2025,3,13548624917.00,338648,Autogestão,PR
35436658000125,DENTAL CENTER LTDA,2025,3,343083664.00,339458,Odontologia de Grupo,PB
02812468000106,UNIMED NACIONAL - COOPERATIVA CENTRAL,2025,3,501889526665.00,339679,Cooperativa Médica,SP
19878404000100,FUNDAÇÃO SÃO FRANCISCO XAVIER,2025,3,51561287735.00,339954,Filantropia,MG
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,2025,3,248789817.00,340162,Medicina de Grupo,RJ
80653975000158,UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,2025,3,5368498025.00,340251,Cooperativa Médica,SC
76882612000117,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,2025,3,56040812406.00,340782,Medicina de Grupo,CE
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,2025,3,33131682961.00,340952,Cooperativa Médica,PE
00763923000103,UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO,2025,3,9681714.00,341819,Cooperativa Médica,MG
90619818000180,HOSPITAL DE PRONTOCLINICA LTDA.,2025,3,1243166206.00,341941,Medicina de Grupo,RS
02403281000159,SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA,2025,3,57613733821.00,342033,Medicina de Grupo,ES
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO,2025,3,99073311952.00,342084,Cooperativa Médica,MT
01659087000176,UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA,2025,3,3278515833.00,342131,Cooperativa Médica,RO
02192677000102,UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO,2025,3,1018990464.00,342157,Cooperativa Médica,GO
02338268000163,UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS,2025,3,1415402928.00,342203,Cooperativa odontológica,SC
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,2025,3,3354826221.00,342343,Cooperativa Médica,SP
03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO,2025,3,2830691496.00,342386,Cooperativa Médica,MS
87547444000120,ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI,2025,3,18745821751.00,342556,Filantropia,RS
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,2025,3,9562158849.00,342611,Autogestão,SP
21575709000195,SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA,2025,3,12970784791.00,342807,Filantropia,MG
29780384000194,HSMED SAUDE LTDA,2025,3,301087058.00,342955,Medicina de Grupo,RJ
00531736000196,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,2025,3,329630541.00,343056,Cooperativa odontológica,SP
45572583000163,GARANTIA DE SAÚDE LTDA,2025,3,6581664901.00,343064,Medicina de Grupo,SP
13100755000100,ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA,2025,3,2194552743.00,343129,Autogestão,BA
24294787000100,UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO,2025,3,897947422.00,343153,Cooperativa Médica,PB
75222224000147,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO,2025,3,77531242609.00,343269,Cooperativa Médica,PR
28502128000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES,2025,3,5904291920.00,343331,Autogestão,ES
37496767000163,UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA,2025,3,145596574.00,343404,Cooperativa odontológica,MT
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,2025,3,5832075650.00,343463,Medicina de Grupo,SE
33721226000130,SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA,2025,3,4643024886.00,343676,Medicina de Grupo,RJ
88732318000108,UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.,2025,3,4260440743.00,343684,Cooperativa Médica,RS
01012474000116,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,2025,3,1121379116.00,343722,Cooperativa Médica,MG
28630531000187,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,2025,3,72887783350.00,343731,Cooperativa Médica,RJ
00342481000113,UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO,2025,3,2181059700.00,343765,Cooperativa Médica,GO
16513178000176,UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO,2025,3,427478462947.00,343889,Cooperativa Médica,MG
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,2025,3,304656550.00,344141,Cooperativa Médica,PB
33601568000117,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME,2025,3,330613188.00,344184,Autogestão,GO
96509690000188,SÃO LUCAS SAÚDE S/A,2025,3,14654036738.00,344362,Medicina de Grupo,SP
28714533000154,UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO,2025,3,27298539174.00,344397,Cooperativa Médica,RJ
26185199000163,UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA,2025,3,1600673007.00,344451,Cooperativa odontológica,MG
17845504000105,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,2025,3,10766419148.00,344729,Cooperativa Médica,MG
02018620000183,UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO,2025,3,1073897879.00,344788,Cooperativa Médica,MS
62511019000150,ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS,2025,3,23155620157.00,344800,Medicina de Grupo,SP
11214624000128,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,2025,3,110261723211.00,344885,Cooperativa Médica,PE
44945962000199,SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS,2025,3,276646184.00,344915,Filantropia,SP
59849182000112,SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA,2025,3,5020437754.00,345091,Filantropia,SP
08237810000178,UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE,2025,3,1459321032.00,345318,Cooperativa odontológica,RN
66477217000103,UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO,2025,3,5118230649.00,345458,Cooperativa Médica,MG
65422339000121,UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO,2025,3,17343825317.00,345598,Cooperativa Médica,SP
21839519000138,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,3,9707833413.00,345709,Cooperativa Médica,MG
65732836000126,UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO,2025,3,4264970329.00,345776,Cooperativa Médica,SP
52204526000197,UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA,2025,3,1488800295.00,346004,Cooperativa odontológica,SP
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO,2025,3,8567652621.00,346209,Cooperativa Médica,BA
58837188000107,UNIMED SALTO/ITU - COOPERATIVA MÉDICA,2025,3,21225333556.00,346276,Cooperativa Médica,SP
33719485000127,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL,2025,3,589474521122.00,346659,Autogestão,DF
00628107000189,FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA,2025,3,101128216190.00,346926,Autogestão,DF
01569902000106,UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO,2025,3,5105995437.00,346951,Cooperativa Médica,SC
71925531000133,UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO,2025,3,3924509726.00,347108,Cooperativa Médica,SP
00697509000135,UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO,2025,3,16369360717.00,347507,Cooperativa Médica,RO
69015113000167,UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA,2025,3,687697969.00,347604,Cooperativa odontológica,SP
56384183000140,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO,2025,3,9148615133.00,347655,Filantropia,SP
26368613000170,UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,3,2745094449.00,347736,Cooperativa Médica,MG
59527440000144,UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA,2025,3,448747643.00,347795,Cooperativa odontológica,SP
01052203000194,CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO,2025,3,823070456.00,347825,Autogestão,RJ
54012406000113,UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO,2025,3,20167950249.00,348082,Cooperativa Médica,SP
95642179000197,HUMANA SAÚDE LTDA.,2025,3,28034590315.00,348180,Medicina de Grupo,PR
01554266000149,UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO,2025,3,7235844514.00,348244,Cooperativa Médica,SC
42889436000123,UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO,2025,3,3588955408.00,348261,Cooperativa Médica,MG
45399961000159,UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO,2025,3,86154731071.00,348295,Cooperativa Médica,SP
62550256000120,NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.,2025,3,70567490652.00,348520,Medicina de Grupo,CE
00338763000147,PLENA SAÚDE S.A.,2025,3,16650627130.00,348830,Medicina de Grupo,SP
01387625000110,DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.,2025,3,25604311685.00,349682,Medicina de Grupo,RS
77781706000162,UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO,2025,3,25633202756.00,349712,Cooperativa Médica,PR
02668512000156,H.B. SAÚDE S/A.,2025,3,22933299409.00,350249,Medicina de Grupo,SP
01143922000110,UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO,2025,3,1599862569.00,350346,Cooperativa Médica,MT
16415598000110,UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA,2025,3,18043545437.00,350371,Cooperativa Médica,BA
51304798000104,UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA,2025,3,6529989058.00,350494,Cooperativa odontológica,SP
89640452000141,UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2025,3,2598081333.00,350648,Cooperativa Médica,RS
00950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,2025,3,9295379876.00,350699,Medicina de Grupo,SP
82239476000144,UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA,2025,3,351421216.00,350770,Cooperativa odontológica,PR
45232246000127,UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO,2025,3,61056521513.00,351202,Cooperativa Médica,SP
02896924000143,POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA,2025,3,2684036451.00,351270,Medicina de Grupo,PR
45118429000116,UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO,2025,3,9264630846.00,351407,Cooperativa Médica,SP
45467404000128,UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO,2025,3,2177621184.00,351776,Cooperativa Médica,SP
87689527000153,UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2025,3,6443800449.00,352179,Cooperativa Médica,RS
66191263000133,UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,3,6713100175.00,352314,Cooperativa Médica,MG
62231527000184,CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO,2025,3,89568685950.00,352331,Autogestão,SP
87096616000196,UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.,2025,3,281490184259.00,352501,Cooperativa Médica,RS
72234164000194,UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,2025,3,1156663509.00,352519,Cooperativa Médica,RS
07057185000110,UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO,2025,3,13781671001.00,352543,Cooperativa Médica,MA
02852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,2025,3,4987085504.00,352586,Medicina de Grupo,SP
40294225000112,UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO,2025,3,19506189182.00,352683,Cooperativa Médica,RJ
57149775000140,UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,2025,3,5189323027.00,353027,Cooperativa Médica,SP
38499547000156,UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.,2025,3,18513390613.00,353060,Cooperativa Médica,MG
59901454000186,SANTA CASA DE MISERICORDIA HOSPITAL SÃO VICENTE,2025,3,1878921372.00,353264,Filantropia,SP
07241136000132,UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO,2025,3,42512024335.00,353353,Cooperativa Médica,PI
73967085000155,UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO,2025,3,31943994641.00,353663,Cooperativa Médica,MT
00532888000103,UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,2025,3,1433554265.00,353698,Cooperativa Médica,RS
00730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,2025,3,2944176730.00,353876,Cooperativa Médica,MG
45359213000142,UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO,2025,3,38636077890.00,354031,Cooperativa Médica,SP
17774738000109,UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.,2025,3,28920818043.00,354066,Cooperativa Médica,MG
71695746000105,UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS,2025,3,5782369305.00,354279,Cooperativa Médica,SP
85283299000191,UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE,2025,3,18367523785.00,354295,Cooperativa Médica,SC
20909271000171,UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO,2025,3,6149647265.00,354325,Cooperativa Médica,MG
02774736000142,OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA,2025,3,11607349867.00,354511,Medicina de Grupo,RJ
54370630000187,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA,2025,3,15764293420.00,354562,Filantropia,SP
96182068000108,UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO,2025,3,2649024756.00,354619,Cooperativa Médica,SP
81733115000197,UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO,2025,3,3833994237.00,354627,Cooperativa Médica,PR
86584901000193,UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO,2025,3,1296155929.00,354678,Cooperativa Médica,MG
45309606000141,UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES,2025,3,26570202908.00,354783,Cooperativa Médica,SP
42946061000196,UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO,2025,3,2496875643.00,354996,Cooperativa Médica,MG
43293604000186,SANTA HELENA ASSISTÊNCIA MÉDICA S/A.,2025,3,66496066065.00,355097,Medicina de Grupo,SP
75054940000162,FUNDAÇÃO COPEL DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,2025,3,25451644849.00,355151,Autogestão,PR
45207131000182,UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO,2025,3,5344339447.00,355577,Cooperativa Médica,SP
41687179000184,UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,3,3942213877.00,355593,Cooperativa Médica,MG
76590884000143,UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD.,2025,3,46775024142.00,355691,Cooperativa Médica,SC
58229691000180,UNIMED DE SANTOS COOP DE TRAB MEDICO,2025,3,65164785125.00,355721,Cooperativa Médica,SP
07583396000196,UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA,2025,3,11983500300.00,356123,Cooperativa Médica,CE
88258884000120,UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,2025,3,32565687458.00,356417,Cooperativa Médica,RS
79831608000118,SIM - CAIXA DE ASSISTÊNCIA À SAÚDE,2025,3,10003854132.00,356476,Autogestão,SC
71063853000110,UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,3,4307364219.00,356581,Cooperativa Médica,MG
87638334000173,UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,2025,3,6350557732.00,357022,Cooperativa Médica,RS
01608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2025,3,11544851654.00,357138,Cooperativa Médica,SP
87647756000105,UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2025,3,15132103428.00,357260,Cooperativa Médica,RS
27578434000120,UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO,2025,3,145217185150.00,357391,Cooperativa Médica,ES
00361325000108,HUMANA SAÚDE NORDESTE LTDA.,2025,3,76048103362.00,357511,Medicina de Grupo,PI
19969500000164,DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL,2025,3,1468755055.00,357669,Autogestão,MG
37898335000189,UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO,2025,3,3109511822.00,357715,Cooperativa Médica,GO
37035441000139,SELECT OPERADORA DE PLANO DE SAUDE LTDA,2025,3,10300497805.00,358053,Medicina de Grupo,GO
53678264000165,UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,2025,3,17806861999.00,358088,Cooperativa Médica,SP
81064511000179,UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO,2025,3,7047063333.00,358096,Cooperativa Médica,PR
80297161000128,UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO,2025,3,2838893767.00,358282,Cooperativa Médica,PR
37256591000172,UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA,2025,3,453982492.00,358339,Cooperativa odontológica,GO
00891689000191,UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS,2025,3,1408042685.00,358436,Cooperativa odontológica,GO
04204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2025,3,3843600444.00,358754,Autogestão,PA
44649812000138,NOTRE DAME INTERMÉDICA SAÚDE S.A.,2025,3,770706773138.00,359017,Medicina de Grupo,SP
42855999000109,UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,3,3075662013.00,359033,Cooperativa Médica,MG
63367700000139,CAIXA DE ASSISTÊNCIA DOS SERVIDORES FAZENDÁRIOS ESTADUAIS,2025,3,7388873805.00,359122,Autogestão,CE
44673382000190,OMINT SERVIÇOS DE SAÚDE S.A.,2025,3,184745106356.00,359661,Medicina de Grupo,SP
24676884000167,UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,3,18725209541.00,359777,Cooperativa Médica,MT
02864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2025,3,21270482911.00,360244,Medicina de Grupo,SP
28974020000182,UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,3,4687309539.00,360414,Cooperativa Médica,RJ
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,2025,3,94610120480.00,360449,Cooperativa Médica,SC
59007799000190,ASSOCIACAO DE SAUDE HOLAMBRA,2025,3,1009147991.00,360783,Medicina de Grupo,SP
03657699000155,SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL,2025,3,41334178848.00,361011,Autogestão,DF
37880952000157,VIVACOM PLANOS DE SAÚDE,2025,3,5996971365.00,361461,Autogestão,GO
12923462000160,UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA,2025,3,1057741313.00,361569,Cooperativa odontológica,PB
96396395000162,UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO,2025,3,921984724.00,361593,Cooperativa odontológica,SP
75003525000180,UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO,2025,3,8191983054.00,361615,Cooperativa Médica,PR
00006037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,2025,3,6810486691.00,361941,Cooperativa Médica,SP
10219897000100,UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO,2025,3,6802538083.00,362140,Cooperativa Médica,PA
25686544000180,UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO,2025,3,3086910788.00,362573,Cooperativa Médica,MG
89100135000132,UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.,2025,3,2738543734.00,362832,Cooperativa Médica,RS
03044492000105,HOSPITAL S.P. LTDA.,2025,3,745979740.00,363189,Medicina de Grupo,RS
45171402000197,UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO,2025,3,3636190859.00,363286,Cooperativa Médica,SP
02513939000185,PLANO ASSISTENCIAL SÃO LUCAS LTDA,2025,3,483954070.00,363391,Medicina de Grupo,MG
37382009000114,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO,2025,3,7030385444.00,363855,Autogestão,GO
64388812000139,UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO,2025,3,2112625532.00,364070,Cooperativa Médica,MG
45272366000158,UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO,2025,3,26055564234.00,364312,Cooperativa Médica,SP
35917970000130,UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO,2025,3,31991709425.00,364584,Cooperativa Médica,RJ
02127779000136,LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.,2025,3,3962620665.00,364592,Medicina de Grupo,SP
85241339000132,UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL,2025,3,13558944105.00,364860,Cooperativa Médica,SC
00494870000164,UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO,2025,3,5280522999.00,365238,Cooperativa Médica,SP
56762172000157,UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO,2025,3,3496428902.00,365530,Cooperativa Médica,SP
30505523000150,DONA SAÚDE CLINICAS LTDA,2025,3,377830053.00,365645,Medicina de Grupo,SP
81710865000143,UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .,2025,3,5778942753.00,365777,Cooperativa Médica,PR
02254846000183,COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ,2025,3,354660106.00,365785,Cooperativa odontológica,AP
78953023000108,UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO,2025,3,5363788855.00,366064,Cooperativa Médica,PR
59499251000105,UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO,2025,3,3741707599.00,366340,Cooperativa Médica,SP
88938089000182,UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA,2025,3,1585019120.00,366439,Cooperativa odontológica,RS
02849393000138,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.,2025,3,22879408634.00,366561,Medicina de Grupo,SP
87158507000156,COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA.,2025,3,22565364305.00,367087,Cooperativa Médica,RS
84537141000138,SAMEL PLANO DE SAÚDE LTDA,2025,3,29122384518.00,367095,Medicina de Grupo,AM
08707473000135,UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA,2025,3,24081517980.00,367397,Cooperativa Médica,PB
42939207000176,UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO,2025,3,690211024.00,367613,Cooperativa Médica,MG
25971433000115,UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA,2025,3,5244079576.00,368148,Cooperativa Médica,MG
63554067000198,HAPVIDA ASSISTENCIA MEDICA S.A.,2025,3,772676721882.00,368253,Medicina de Grupo,CE
15308521000188,UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA,2025,3,2257652726.00,368555,Cooperativa odontológica,PA
